Time,Water_balance,Pollutant_balance,BW_V,BW_c,PW_V,PW_c,RW_V,RW_c,Q_ROPW,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Sewer,c_Sewer,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM,Q_RWPW_Treat,Q_CWPW_Fill,Q_RW_infil_Infiltrate,Q_BW_infil_Treat,Q_RainRefillControl_Tap
2015-01-01T11:30:00.000+01:00,-4.1425196606326156e-14,-5.080380560684716e-13,0.024514028986069939,150.02164186463257,0.9321213867430274,69.99999999999997,9.95954306377306,69.99999999999976,0.0,2.0,0.000391631599971879,0.0,0.0,0.0,0.0021184287604875866,324.1472443649411,0.0,0.0,0.00018791204089298842,0.0001311680818721652,0.000060416668467223644,0.00006170206420123576,0.0,0.0004587414338439703,0.0006121177154034376,0.00032759681086521594,0.0006667874242737889,0.0,0.0,0.0,0.0,0.0
2015-01-01T11:45:00.000+01:00,-4.095335182086046e-14,-3.161915174132446e-13,0.024877975588200247,150.3702625910626,0.9308964498832427,69.99999999999996,9.958482403225846,69.99999999999975,0.0,2.0,0.0003571245948434807,0.0,0.0,0.0,0.0019216508048679679,333.8711663217593,0.0,0.0,0.000161564595811069,0.00009187419989146291,0.000060416668467223644,0.00006434686264023183,0.0,0.00047840493528172374,0.0004287462661601603,0.0003035299336630851,0.0006967139450833202,0.0,0.0,0.0,0.0,0.0
2015-01-01T12:00:00.000+01:00,-4.238276396506535e-14,-2.7000623958883807e-13,0.025235097255345067,150.723896933933,0.9298580532070974,69.99999999999995,9.957427109882119,69.99999999999973,0.0,2.0,0.0003271390656052972,0.0,0.0,0.0,0.001736568352729082,342.2218186506829,0.0,0.0,0.00013931839779950678,0.000057448859391734,0.000060416668467223644,0.00006799638691358268,0.0,0.0005055383548792452,0.0002680946771614253,0.0002967049986775964,0.0006981716765835881,0.0,0.0,0.0,0.0,0.0
2015-01-01T12:15:00.000+01:00,-4.3576253716537397e-14,-3.659295089164516e-13,0.025588147896632185,151.0765820915632,0.9289622982443522,69.99999999999995,9.956476557372339,69.99999999999973,0.0,2.0,0.0002884855425822025,0.0,0.0,0.0,0.0014932568312389778,342.32615708593667,0.0,0.0,0.00012925166658125817,0.00003919965344946831,0.000060416668467223644,0.0000645389397535473,0.0,0.00047983298686333,0.0001829317160975188,0.0002926339728198945,0.000597501868493855,0.0,0.0,0.0,0.0,0.0
2015-01-01T12:30:00.000+01:00,-4.456157665089222e-14,-2.5579538487363607e-13,0.025952453708268334,151.3951990848631,0.9281418327322023,69.99999999999993,9.955636685326637,69.99999999999972,0.0,2.0,0.00025942774341456245,0.0,0.0,0.0,0.0012960317462170496,336.448386988945,0.0,0.0,0.0001343471794668585,0.00002804911520797759,0.000060416668467223644,0.00006249993283301591,0.0,0.00046467341367155315,0.0001308958709705621,0.00030388914316892626,0.0004755662340670824,0.0,0.0,0.0,0.0,0.0
2015-01-01T12:45:00.000+01:00,-4.5047299224165729e-14,-2.3092638912203256e-13,0.02631460428568218,151.70963906352095,0.9273922541200242,69.99999999999995,9.954914387240655,69.99999999999972,0.0,2.0,0.00022998073408762138,0.0,0.0,0.0,0.0011097261207469274,328.4123192353212,0.0,0.0,0.00014093403570353982,0.00002242672772496007,0.000060416668467223644,0.00005709213958121835,0.0,0.000424467646451667,0.00010465806271648034,0.0003017339089466259,0.00036014750856906176,0.0,0.0,0.0,0.0,0.0
2015-01-01T13:00:00.000+01:00,-4.556077737305486e-14,-3.304023721284466e-13,0.026696870458546658,151.97258152501633,0.9266711176037522,69.99999999999995,9.954186379449608,69.99999999999972,0.0,2.0,0.00022642879801860541,0.0,0.0,0.0,0.0010668781344546006,327.7156535054229,0.0,0.0,0.00015137360024265945,0.00002110751326661557,0.000060416668467223644,0.000053368734568357464,0.0,0.0003967849396169185,0.00009850172857753932,0.00032184950439725067,0.00034574161818251017,0.0,0.0,0.0,0.0,0.0
2015-01-01T13:15:00.000+01:00,-4.54081217071689e-14,-2.7711166694643907e-13,0.027121044102922644,152.13967133062116,0.9259231132706384,69.99999999999996,9.953266402719219,69.99999999999972,0.0,2.0,0.00026062204117224607,0.0,0.0,0.0,0.0012438074191263877,340.87700867061406,0.0,0.0,0.00017051279686391353,0.000020008154001552608,0.000060416668467223644,0.000055023587262257925,0.0,0.0004090884096454829,0.00009337138534057885,0.00036375697590876365,0.0004958030860126018,0.0,0.0,0.0,0.0,0.0
2015-01-01T13:30:00.000+01:00,-4.574118861455645e-14,-2.913225216616411e-13,0.027556472894834918,152.27821081202519,0.9251948776386575,69.99999999999995,9.952164186503034,69.99999999999972,0.0,2.0,0.0002860081012760929,0.0,0.0,0.0,0.0013950230562547223,355.193505698987,0.0,0.0,0.0001744897594489157,0.000016961392345838245,0.000060416668467223644,0.00005425525910221039,0.0,0.0004033760568033904,0.00007915316428057849,0.00037501212344504887,0.0006667874242737889,0.0,0.0,0.0,0.0,0.0
2015-01-01T13:45:00.000+01:00,-4.5630166312093936e-14,-3.304023721284466e-13,0.028001600297779408,152.3925548589303,0.9244534431459082,69.99999999999995,9.950888438883809,69.99999999999972,0.0,2.0,0.00031518470499595423,0.0,0.0,0.0,0.001572054709029617,364.3796488621805,0.0,0.0,0.00017747248642146585,0.000016820045452332122,0.000060416668467223644,0.00005556141007691621,0.0,0.000413087005354464,0.00007849354544421658,0.0003847107344772666,0.000830620216280222,0.0,0.0,0.0,0.0,0.0
