Time,Water_balance,Pollutant_balance,BW_V,BW_c,RW_V,RW_c,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Sewer,c_Sewer,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM,Q_RW_infil_Infiltrate,Q_BW_infil_Treat,Q_RainRefillControl_Tap
2015-01-01T08:15:00.000+01:00,-3.0954405705330148e-14,-3.4638958368304884e-13,0.015773122399925823,156.8602437111784,9.981024308491613,69.99999999999982,1.9967056091131235,0.00041163137459661813,0.0,0.0,0.0,0.006433439418263733,296.1649046945223,0.005261759527511894,0.0,0.0008490840590000152,0.0006284509375691413,0.000060416668467223644,0.00010094551673159002,0.0,0.0007505079722218216,0.002932771041989326,0.0014023442381992935,0.0011716798907518388,0.0,0.0,0.0
2015-01-01T08:30:00.000+01:00,-3.295280714965543e-14,-5.151434834260726e-13,0.017116626571911956,153.68137094933383,9.978312243772843,69.99999999999982,1.9962347645438923,0.0004237601123080822,0.0,0.0,0.0,0.0060825365350767979,304.6016495963353,0.0047139759882912049,0.0,0.0007367345085740089,0.0005514336891844868,0.000060416668467223644,0.00010106372788548468,0.0,0.0007513868464529514,0.002573357216194272,0.001283087503518909,0.0013685605467855932,0.0,0.0,0.0
2015-01-01T08:45:00.000+01:00,-3.360506317662271e-14,-5.542233338928781e-13,0.018270828657459105,151.5450560649719,9.97562621421686,69.99999999999982,1.9957684399682006,0.0004196921181224753,0.0,0.0,0.0,0.0054978023605793718,314.8698131804177,0.003965974890142679,0.0,0.0006054943607002497,0.0004590883084014058,0.000060416668467223644,0.00008998217860236763,0.0,0.000668997936565429,0.002142412105873227,0.0010937854170799257,0.0015318274704366924,0.0,0.0,0.0
2015-01-01T09:00:00.000+01:00,-3.5187130986713558e-14,-4.583000645652646e-13,0.019253210064183559,150.15043698020745,9.973083193630043,69.9999999999998,1.9953991518303827,0.00039734696669038386,0.0,0.0,0.0,0.004780343693550676,324.049592104731,0.0032197045134566726,0.0,0.0004784797443822026,0.0003682820464298129,0.000060416668467223644,0.00007757084005512296,0.0,0.0005767223325837403,0.0017186495500057936,0.0009219647382572293,0.0015606391800940037,0.0,0.0,0.0
2015-01-01T09:15:00.000+01:00,-3.7164715749327118e-14,-4.369837824924616e-13,0.020060178697026904,149.3624701605977,9.97078418538996,69.99999999999979,1.995034559385032,0.0003592200375132961,0.0,0.0,0.0,0.00400504419080913,333.0583227644849,0.0025130045835673805,0.0,0.0003604133291170001,0.00027782130181789396,0.000060416668467223644,0.00006855784801766275,0.0,0.0005097126961313188,0.001296499408483505,0.0007465519643761217,0.0014920396072417497,0.0,0.0,0.0
2015-01-01T09:30:00.000+01:00,-3.9371284010769616e-14,-5.293543381412746e-13,0.0207527997613527,148.93097780664758,9.968784743380195,69.99999999999977,1.994738238928567,0.00031241281402617457,0.0,0.0,0.0,0.003293656902983785,337.64590222823707,0.001986835957542062,0.0,0.0002908162724599242,0.00021484428483992812,0.000060416668467223644,0.00005673753075301646,0.0,0.0004218312069028616,0.0010026066625863314,0.0006322043958585709,0.0013068209454417228,0.0,0.0,0.0
2015-01-01T09:45:00.000+01:00,-3.928801728392273e-14,-6.394884621840902e-13,0.02130892212596872,148.87023773850596,9.967248505306497,69.99999999999979,1.994738238928567,0.00024003719901520527,0.0,0.0,0.0,0.0024446182985417548,338.594159553388,0.0014645025894604622,0.0,0.0002181121942773461,0.00015265251472592353,0.000060416668467223644,0.00004521272166632115,0.0,0.00033614675673656165,0.0007123784020543098,0.0004957056961487978,0.0009801157090812924,0.0,0.0,0.0
2015-01-01T10:00:00.000+01:00,-4.0245584642661927e-14,-6.359357485052897e-13,0.02184205526471288,148.86922632230793,9.965851018175635,69.99999999999979,1.9965679503033625,0.00021835736419743626,0.0,0.0,0.0,0.002272331472625956,334.8660389755989,0.0014079774805065245,0.0,0.00020879116997122763,0.000145114133907482,0.000060416668467223644,0.0000446808059606701,0.0,0.0003321920790988952,0.0006771992915682494,0.0004727164702769369,0.0008643539921194315,0.0,0.0,0.0
2015-01-01T10:15:00.000+01:00,-4.055089597443384e-14,-5.648814749292796e-13,0.02233210748989285,148.97218047900817,9.964650514923449,69.99999999999977,1.9988926403606156,0.00018757863315404394,0.0,0.0,0.0,0.0020849344767164439,327.2698851655253,0.0013744834497105329,0.0,0.0002067032510228455,0.000145114133907482,0.000060416668467223644,0.00004095740094780921,0.0,0.0003045093722641468,0.0006771992915682494,0.0004296355567127466,0.0007104510270059109,0.0,0.0,0.0
2015-01-01T10:30:00.000+01:00,-4.091171845743702e-14,-6.394884621840902e-13,0.0228056601224389,149.10983268267129,9.963582615972323,69.99999999999977,2.0,0.00016685921111347853,0.0,0.0,0.0,0.0020778367619030178,317.043916362757,0.0014834904433228076,0.0,0.00021724223308265206,0.00015993964495137334,0.000060416668467223644,0.000042671349365264175,0.0,0.0003172522061504424,0.0007463850097730756,0.0004131359640788286,0.0005943463185802102,0.0,0.0,0.0
